Pclass,Age,SibSp,Parch,Fare,Sex_female,Embarked_C,Embarked_Q,Survived
0.8027870234851473,-0.9864448175839249,-0.4714915370233401,-0.47645970385351544,-0.3766451106173322,1.3678332288460768,2.1360009363293826,-0.301775249525072,0
-0.405271709923661,-0.1570345964808434,0.4915878976177775,-0.47645970385351544,-0.15148890586904795,1.3678332288460768,2.1360009363293826,-0.301775249525072,1
0.8027870234851473,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.531500911330058,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.7602420300103572,-0.4714915370233401,-0.47645970385351544,-0.4854866162611337,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
-0.405271709923661,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.7178186913327307,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,1.275583058151752,0.4915878976177775,-0.47645970385351544,-0.37566111261508905,1.3678332288460768,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,0.44617283704867045,0.4915878976177775,-0.47645970385351544,-0.3508841845010529,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
-0.405271709923661,-1.0618457467751141,-0.4714915370233401,-0.47645970385351544,-0.10429475708040772,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
-0.405271709923661,-1.8912559678781957,0.4915878976177775,2.071475021474726,-0.06299987689034753,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-0.3832373840544111,-0.4714915370233401,-0.47645970385351544,-0.5343514379168919,1.3678332288460768,-0.4681645887845222,-0.301775249525072,0
-1.6133304433324693,0.6723756246222381,0.4915878976177775,0.7975076588106053,1.1616882841748666,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-0.9110438883927356,-0.4714915370233401,-0.47645970385351544,-0.5349413647767498,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,0.7477765538134273,0.4915878976177775,-0.47645970385351544,-0.49423641144654756,1.3678332288460768,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.4586383132456003,-0.4714915370233401,-0.47645970385351544,-0.5278622424584538,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.9110438883927356,-0.4714915370233401,-0.47645970385351544,-0.48558336426615045,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-0.8356429592015464,-0.4714915370233401,-0.47645970385351544,-0.5278622424584538,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.9864448175839249,3.3808262015411303,2.071475021474726,-0.5308118767577438,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-0.006232738098464928,-0.4714915370233401,-0.47645970385351544,-0.4936464845866896,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,1
-1.6133304433324693,-0.4586383132456003,-0.4714915370233401,-0.47645970385351544,1.1510696006974224,-0.7310832774866962,2.1360009363293826,-0.301775249525072,0
0.8027870234851473,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.5473298288337678,-0.7310832774866962,2.1360009363293826,-0.301775249525072,0
-1.6133304433324693,-0.4586383132456003,-0.4714915370233401,0.7975076588106053,5.122948040408899,-0.7310832774866962,2.1360009363293826,-0.301775249525072,0
0.8027870234851473,0.6723756246222381,-0.4714915370233401,-0.47645970385351544,-0.5308118767577438,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-2.1174587554517634,3.3808262015411303,0.7975076588106053,0.21869019869184883,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.684841100819168,-0.4714915370233401,-0.47645970385351544,-0.5343514379168919,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,0.973979341386995,0.4915878976177775,7.16734447213121,0.3888840977608826,1.3678332288460768,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.9110438883927356,-0.4714915370233401,-0.47645970385351544,-0.53386061876949,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.5472307211213118,-0.7310832774866962,2.1360009363293826,-0.301775249525072,0
-1.6133304433324693,1.8033895624900766,0.4915878976177775,-0.47645970385351544,1.1290464511652034,1.3678332288460768,2.1360009363293826,-0.301775249525072,1
0.8027870234851473,-1.2126476051574926,-0.4714915370233401,-0.47645970385351544,-0.5324825496248616,1.3678332288460768,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.5340564744869628,1.3678332288460768,-0.4681645887845222,3.3137243745926175,1
0.8027870234851473,0.14456912028391353,0.4915878976177775,0.7975076588106053,-0.3520640382207689,1.3678332288460768,-0.4681645887845222,3.3137243745926175,0
0.8027870234851473,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.5354321839241517,-0.7310832774866962,-0.4681645887845222,3.3137243745926175,0
-1.6133304433324693,-0.5340392424367896,2.4177467669000126,2.071475021474726,5.48821187437346,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
-1.6133304433324693,0.5215737662398596,-0.4714915370233401,0.7975076588106053,-0.016985581821423325,-0.7310832774866962,2.1360009363293826,-0.301775249525072,0
0.8027870234851473,-2.1928596846429524,0.4915878976177775,0.7975076588106053,-0.4551053829784466,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-0.6094401716279788,-0.4714915370233401,-0.47645970385351544,-0.4856824719786066,1.3678332288460768,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,0.21997004947510276,-0.4714915370233401,-0.47645970385351544,-0.5136048901094056,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,0.973979341386995,-0.4714915370233401,-0.47645970385351544,-0.5656175614893659,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
-0.405271709923661,-1.966656897069385,0.4915878976177775,0.7975076588106053,-0.17508598026336808,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.5278622424584538,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
-1.6133304433324693,-0.4586383132456003,2.4177467669000126,2.071475021474726,5.48821187437346,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-2.1928596846429524,0.4915878976177775,2.071475021474726,-0.23230888566959437,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,2.67877912531806e-16,-0.4714915370233401,-0.47645970385351544,-0.37566111261508905,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,2.67877912531806e-16,0.4915878976177775,-0.47645970385351544,-0.33790579358417683,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
-1.6133304433324693,2.1049932792548334,-0.4714915370233401,-0.47645970385351544,-0.09131636616353166,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,2.67877912531806e-16,0.4915878976177775,-0.47645970385351544,-0.5349413647767498,-0.7310832774866962,-0.4681645887845222,3.3137243745926175,0
-0.405271709923661,-0.1570345964808434,-0.4714915370233401,-0.47645970385351544,-0.4110567242065692,1.3678332288460768,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-1.5896522511134388,1.4546673322588952,2.071475021474726,0.09333074097202322,1.3678332288460768,-0.4681645887845222,-0.301775249525072,0
-1.6133304433324693,1.5017858457253197,-0.4714915370233401,0.7975076588106053,5.122948040408899,1.3678332288460768,2.1360009363293826,-0.301775249525072,1
0.8027870234851473,-0.684841100819168,-0.4714915370233401,-0.47645970385351544,-0.5278622424584538,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
-1.6133304433324693,0.0691681910927243,0.4915878976177775,-0.47645970385351544,0.6272145491435158,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,1
0.8027870234851473,-0.1570345964808434,1.4546673322588952,-0.47645970385351544,-0.5308118767577438,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.30783645486322186,0.4915878976177775,-0.47645970385351544,-0.5324825496248616,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.684841100819168,-0.4714915370233401,-0.47645970385351544,-0.5188174838431109,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-1.2126476051574926,4.343905636182249,2.071475021474726,0.3888840977608826,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,-0.684841100819168,-0.4714915370233401,-0.47645970385351544,-0.5308118767577438,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,0
0.8027870234851473,0.14456912028391353,-0.4714915370233401,-0.47645970385351544,-0.5278622424584538,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,1
-0.405271709923661,-0.8356429592015464,-0.4714915370233401,-0.47645970385351544,-0.4700494101923695,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,1
-1.6133304433324693,-2.1988917589782475,0.4915878976177775,2.071475021474726,2.8583179331264827,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,1
-1.6133304433324693,2.67877912531806e-16,0.4915878976177775,-0.47645970385351544,2.7396435265825683,1.3678332288460768,2.1360009363293826,-0.301775249525072,1
0.8027870234851473,2.67877912531806e-16,0.4915878976177775,0.7975076588106053,-0.3580624145318051,-0.7310832774866962,2.1360009363293826,-0.301775249525072,1
-0.405271709923661,-1.665053180304628,0.4915878976177775,0.7975076588106053,0.14937379265853348,-0.7310832774866962,-0.4681645887845222,-0.301775249525072,1
